odb8_level	odb8_og_id	protein_id	odb8_prot_id	organism	uniprot_description
6854:Arachnida	EOG8CVJTZ	700167.p	34638:00382e	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJTZ	ISCW009909-PA	6945:001fff	Ixodes scapularis	
6854:Arachnida	EOG8CVJV0	702624.p	34638:003a01	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV0	794099.p	34638:00428d	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV0	ISCW006523-PA	6945:00151a	Ixodes scapularis	
6854:Arachnida	EOG8CVJV1	tetur28g01490.1	32264:003d54	Tetranychus urticae	
6854:Arachnida	EOG8CVJV1	tetur55g00190.1	32264:004628	Tetranychus urticae	
6854:Arachnida	EOG8CVJV1	1150129.p	34638:001f94	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV1	CUFF.43110.1_Ste	407821:00443f	Stegodyphus mimosarum	
6854:Arachnida	EOG8CVJV2	1130495.p	34638:000cc7	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV2	1148281.p	34638:0014f2	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV2	1157761.p	34638:004363	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV2	1157763.p	34638:004365	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV2	CUFF.70729.1_Ste	407821:0029b0	Stegodyphus mimosarum	
6854:Arachnida	EOG8CVJV3	959982.p	34638:001fca	Metaseiulus occidentalis	
6854:Arachnida	EOG8CVJV3	CUFF.45512.1_Ste	407821:000870	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF20	tetur11g03450.1	32264:0025c8	Tetranychus urticae	
6854:Arachnida	EOG8CZF20	1151517.p	34638:0027e8	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF20	CUFF.62615.1_Ste	407821:004b01	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF20	ISCW017661-PA	6945:0038b5	Ixodes scapularis	
6854:Arachnida	EOG8CZF21	tetur01g07690.1	32264:0002e0	Tetranychus urticae	
6854:Arachnida	EOG8CZF21	902743.p	34638:001af4	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF21	902741.p	34638:001af5	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF21	CUFF.23291.1_Ste	407821:0023e6	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF21	ISCW017192-PA	6945:003738	Ixodes scapularis	
6854:Arachnida	EOG8CZF22	tetur12g00070.1	32264:002704	Tetranychus urticae	
6854:Arachnida	EOG8CZF22	tetur27g02510.1	32264:003caf	Tetranychus urticae	
6854:Arachnida	EOG8CZF22	896599.p	34638:000cac	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF22	CUFF.80208.1_Ste	407821:001ffe	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF22	ISCW001902-PA	6945:00060f	Ixodes scapularis	
6854:Arachnida	EOG8CZF23	tetur01g12920.1	32264:0004db	Tetranychus urticae	
6854:Arachnida	EOG8CZF23	CUFF.58598.1_Ste	407821:00172e	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF23	ISCW002574-PA	6945:000846	Ixodes scapularis	Oxysterol-binding protein
6854:Arachnida	EOG8CZF24	1144974.p	34638:000903	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF24	CUFF.27910.1_Ste	407821:002533	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF24	ISCW021021-PA	6945:004338	Ixodes scapularis	
6854:Arachnida	EOG8CZF25	tetur11g02750.1	32264:002583	Tetranychus urticae	Palmitoyltransferase (2.3.1.225)
6854:Arachnida	EOG8CZF25	713226.p	34638:004669	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF25	CUFF.70664.1_Ste	407821:004e26	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF25	CUFF.70668.1_Ste	407821:004e29	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF25	ISCW017062-PA	6945:0036cf	Ixodes scapularis	Palmitoyltransferase (2.3.1.225)
6854:Arachnida	EOG8CZF26	tetur05g04340.1	32264:0014fc	Tetranychus urticae	Aldehyde dehydrogenase
6854:Arachnida	EOG8CZF26	tetur08g02050.1	32264:001d22	Tetranychus urticae	Aldehyde dehydrogenase
6854:Arachnida	EOG8CZF26	tetur27g02140.1	32264:003c8f	Tetranychus urticae	Aldehyde dehydrogenase
6854:Arachnida	EOG8CZF26	1126131.p	34638:0011e7	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF26	1147768.p	34638:0011ed	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF26	716273.p	34638:003a2b	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF26	CUFF.21539.3_Ste	407821:003021	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF26	CUFF.59600.1_Ste	407821:0051e7	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF26	ISCW012534-PA	6945:002885	Ixodes scapularis	
6854:Arachnida	EOG8CZF27	tetur01g15710.1	32264:0005e4	Tetranychus urticae	
6854:Arachnida	EOG8CZF27	1035410.p	34638:000aef	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF27	CUFF.44502.1_Ste	407821:001290	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF27	ISCW018067-PA	6945:0039ef	Ixodes scapularis	
6854:Arachnida	EOG8CZF28	tetur10g04540.1	32264:0023ed	Tetranychus urticae	
6854:Arachnida	EOG8CZF28	902835.p	34638:000574	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF28	CUFF.58740.1_Ste	407821:0037ab	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF28	ISCW004576-PA	6945:000ec0	Ixodes scapularis	
6854:Arachnida	EOG8CZF29	tetur23g02090.1	32264:003876	Tetranychus urticae	
6854:Arachnida	EOG8CZF29	tetur29g00350.1	32264:003df0	Tetranychus urticae	
6854:Arachnida	EOG8CZF29	1157830.p	34638:0043ab	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF29	1157831.p	34638:0043ac	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF29	CUFF.6328.1_Ste	407821:00010a	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF29	CUFF.8163.1_Ste	407821:0037d8	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF29	CUFF.16224.1_Ste	407821:0059b9	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF29	ISCW015412-PA	6945:0031b8	Ixodes scapularis	
6854:Arachnida	EOG8CZF2B	1157824.p	34638:0043a4	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2B	CUFF.69968.1_Ste	407821:003efb	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2B	ISCW019022-PA	6945:003cf5	Ixodes scapularis	
6854:Arachnida	EOG8CZF2C	tetur09g06510.1	32264:0021f9	Tetranychus urticae	
6854:Arachnida	EOG8CZF2C	1155215.p	34638:003b83	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2C	CUFF.14282.1_Ste	407821:000a10	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2C	ISCW003084-PA	6945:0009eb	Ixodes scapularis	
6854:Arachnida	EOG8CZF2D	tetur07g06620.1	32264:001bd3	Tetranychus urticae	
6854:Arachnida	EOG8CZF2D	tetur34g00560.1	32264:004200	Tetranychus urticae	
6854:Arachnida	EOG8CZF2D	684658.p	34638:002867	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2D	CUFF.73829.1_Ste	407821:004502	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2D	ISCW021771-PA	6945:00457a	Ixodes scapularis	
6854:Arachnida	EOG8CZF2F	tetur02g10750.1	32264:000a53	Tetranychus urticae	
6854:Arachnida	EOG8CZF2F	889024.p	34638:002c38	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2F	CUFF.79002.1_Ste	407821:005c94	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2F	ISCW018741-PA	6945:003c14	Ixodes scapularis	
6854:Arachnida	EOG8CZF2G	723612.p	34638:004559	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2G	CUFF.29417.1_Ste	407821:004940	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2G	ISCW022584-PA	6945:004807	Ixodes scapularis	
6854:Arachnida	EOG8CZF2H	tetur07g04530.1	32264:001b0a	Tetranychus urticae	
6854:Arachnida	EOG8CZF2H	910960.p	34638:000577	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2H	CUFF.36974.1_Ste	407821:000494	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2H	ISCW021749-PA	6945:004567	Ixodes scapularis	Ribosomal protein L27A
6854:Arachnida	EOG8CZF2J	tetur15g03680.1	32264:002dbd	Tetranychus urticae	
6854:Arachnida	EOG8CZF2J	tetur15g03700.1	32264:002dbf	Tetranychus urticae	
6854:Arachnida	EOG8CZF2J	777805.p	34638:00328a	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2J	CUFF.29248.1_Ste	407821:003bee	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2J	ISCW023017-PA	6945:004950	Ixodes scapularis	
6854:Arachnida	EOG8CZF2K	tetur04g09300.1	32264:001336	Tetranychus urticae	40S ribosomal protein S27
6854:Arachnida	EOG8CZF2K	1061780.p	34638:00134a	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2K	CUFF.69576.1_Ste	407821:001700	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2K	ISCW012954-PA	6945:0029d9	Ixodes scapularis	40S ribosomal protein S27
6854:Arachnida	EOG8CZF2M	tetur10g04130.1	32264:0023c6	Tetranychus urticae	
6854:Arachnida	EOG8CZF2M	1157845.p	34638:0043bb	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2M	CUFF.24528.1_Ste	407821:00683f	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2M	ISCW004631-PA	6945:000ef0	Ixodes scapularis	
6854:Arachnida	EOG8CZF2M	ISCW004632-PA	6945:000ef1	Ixodes scapularis	
6854:Arachnida	EOG8CZF2N	tetur32g01650.1	32264:0040da	Tetranychus urticae	
6854:Arachnida	EOG8CZF2N	1155183.p	34638:003b63	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2N	ISCW023111-PA	6945:00499f	Ixodes scapularis	
6854:Arachnida	EOG8CZF2P	971632.p	34638:002675	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2P	CUFF.70732.1_Ste	407821:000328	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2P	CUFF.63009.1_Ste	407821:001957	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2P	ISCW012740-PA	6945:00292c	Ixodes scapularis	
6854:Arachnida	EOG8CZF2Q	tetur11g03910.1	32264:0025f3	Tetranychus urticae	
6854:Arachnida	EOG8CZF2Q	1114282.p	34638:000cdb	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2Q	CUFF.80719.1_Ste	407821:00168c	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2R	tetur01g16401.1	32264:000625	Tetranychus urticae	
6854:Arachnida	EOG8CZF2R	gene.g25607.t1.1_Ste	407821:000e77	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2R	gene.g48367.t1.1_Ste	407821:004ea0	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2R	gene.g40280.t1.1_Ste	407821:004eaa	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2R	gene.g65288.t1.1_Ste	407821:005480	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2S	1152124.p	34638:002a43	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2S	CUFF.83179.1_Ste	407821:000021	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2S	CUFF.2556.1_Ste	407821:005405	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2T	CUFF.20238.1_Ste	407821:003655	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2T	ISCW006648-PA	6945:001582	Ixodes scapularis	
6854:Arachnida	EOG8CZF2V	1152804.p	34638:002fea	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2V	ISCW015196-PA	6945:003105	Ixodes scapularis	
6854:Arachnida	EOG8CZF2W	871269.p	34638:00256d	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2W	871268.p	34638:00256e	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2W	CUFF.22526.1_Ste	407821:0068b8	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2X	1147696.p	34638:001265	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2X	1152000.p	34638:00285e	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2X	1156915.p	34638:0028bf	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2X	1153286.p	34638:002ddc	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2X	1157200.p	34638:003091	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2X	1155269.p	34638:0034a8	Metaseiulus occidentalis	
6854:Arachnida	EOG8CZF2X	ISCW009987-PA	6945:00203d	Ixodes scapularis	
6854:Arachnida	EOG8CZF2Z	CUFF.20058.1_Ste	407821:004792	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2Z	CUFF.20057.1_Ste	407821:004796	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF2Z	ISCW006145-PA	6945:0013de	Ixodes scapularis	
6854:Arachnida	EOG8CZF30	CUFF.60246.1_Ste	407821:0026ba	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF30	ISCW001821-PA	6945:0005d9	Ixodes scapularis	
6854:Arachnida	EOG8CZF31	CUFF.58807.1_Ste	407821:004a4c	Stegodyphus mimosarum	
6854:Arachnida	EOG8CZF31	ISCW022921-PA	6945:004913	Ixodes scapularis	
6854:Arachnida	EOG8D2991	tetur14g00210.1	32264:002ac4	Tetranychus urticae	
6854:Arachnida	EOG8D2991	1147353.p	34638:0013a2	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2991	CUFF.73379.1_Ste	407821:004029	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2991	ISCW011727-PA	6945:0025e7	Ixodes scapularis	
6854:Arachnida	EOG8D2992	tetur02g05190.1	32264:000846	Tetranychus urticae	
6854:Arachnida	EOG8D2992	tetur02g05660.1	32264:000875	Tetranychus urticae	
6854:Arachnida	EOG8D2992	1151163.p	34638:0024fb	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2992	CUFF.1597.1_Ste	407821:000f26	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2993	tetur02g04120.1	32264:0007df	Tetranychus urticae	
6854:Arachnida	EOG8D2993	834877.p	34638:003bb8	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2993	1155826.p	34638:003bee	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2993	CUFF.35648.2_Ste	407821:005c33	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2993	ISCW010253-PA	6945:002121	Ixodes scapularis	
6854:Arachnida	EOG8D2994	tetur35g01480.1	32264:0042d4	Tetranychus urticae	
6854:Arachnida	EOG8D2994	1156230.p	34638:004016	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2994	CUFF.30814.1_Ste	407821:002c56	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2994	ISCW013693-PA	6945:002c3f	Ixodes scapularis	
6854:Arachnida	EOG8D2995	tetur11g02110.1	32264:002544	Tetranychus urticae	
6854:Arachnida	EOG8D2995	1152413.p	34638:0029ca	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2995	CUFF.42157.1_Ste	407821:004eb9	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2995	ISCW008067-PA	6945:001a0d	Ixodes scapularis	
6854:Arachnida	EOG8D2996	1152051.p	34638:002993	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2996	CUFF.45806.1_Ste	407821:00467f	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2996	ISCW017616-PA	6945:00388d	Ixodes scapularis	Ankyrin repeat containing protein
6854:Arachnida	EOG8D2997	tetur32g01780.1	32264:0040e7	Tetranychus urticae	
6854:Arachnida	EOG8D2997	1148716.p	34638:001944	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2997	CUFF.37441.1_Ste	407821:0053ce	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2997	ISCW019666-PA	6945:003f06	Ixodes scapularis	
6854:Arachnida	EOG8D2998	1156598.p	34638:003e57	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2998	CUFF.65346.2_Ste	407821:005369	Stegodyphus mimosarum	
6854:Arachnida	EOG8D2998	ISCW013298-PA	6945:002af1	Ixodes scapularis	
6854:Arachnida	EOG8D2999	tetur07g02740.1	32264:001a58	Tetranychus urticae	
6854:Arachnida	EOG8D2999	1150330.p	34638:0020ee	Metaseiulus occidentalis	
6854:Arachnida	EOG8D2999	ISCW007176-PA	6945:00171f	Ixodes scapularis	
6854:Arachnida	EOG8D299B	tetur11g00080.1	32264:00247c	Tetranychus urticae	
6854:Arachnida	EOG8D299B	CUFF.4354.1_Ste	407821:006494	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299B	ISCW019145-PA	6945:003d57	Ixodes scapularis	
6854:Arachnida	EOG8D299C	tetur07g02780.1	32264:001a5c	Tetranychus urticae	
6854:Arachnida	EOG8D299C	1025032.p	34638:00095e	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299C	CUFF.41756.1_Ste	407821:003c4b	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299C	ISCW004058-PA	6945:000d14	Ixodes scapularis	Ribosomal protein L12
6854:Arachnida	EOG8D299D	1143399.p	34638:000366	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299D	CUFF.60311.1_Ste	407821:0037c6	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299D	ISCW002312-PA	6945:00076c	Ixodes scapularis	
6854:Arachnida	EOG8D299F	tetur10g05090.1	32264:002422	Tetranychus urticae	
6854:Arachnida	EOG8D299F	825235.p	34638:003bbf	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299F	CUFF.30601.2_Ste	407821:002dc9	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299F	ISCW014857-PA	6945:002ff1	Ixodes scapularis	
6854:Arachnida	EOG8D299G	tetur04g02640.1	32264:0010b7	Tetranychus urticae	
6854:Arachnida	EOG8D299G	1147640.p	34638:001367	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299G	CUFF.25853.1_Ste	407821:0066e6	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299G	ISCW016778-PA	6945:00360a	Ixodes scapularis	
6854:Arachnida	EOG8D299H	tetur08g03930.1	32264:001ddd	Tetranychus urticae	
6854:Arachnida	EOG8D299H	1143867.p	34638:00009b	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299H	1153769.p	34638:003162	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299H	CUFF.78132.1_Ste	407821:004542	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299H	ISCW002614-PA	6945:00086b	Ixodes scapularis	
6854:Arachnida	EOG8D299J	tetur02g11210.1	32264:000a81	Tetranychus urticae	
6854:Arachnida	EOG8D299J	1148663.p	34638:00066f	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299J	1148669.p	34638:000675	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299J	1156845.p	34638:002398	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299J	1153619.p	34638:002e88	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299J	1154389.p	34638:0031b1	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299J	1155964.p	34638:003703	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299J	1155582.p	34638:003d97	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299J	CUFF.63638.1_Ste	407821:001a98	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299J	ISCW012945-PA	6945:0029d0	Ixodes scapularis	
6854:Arachnida	EOG8D299K	tetur02g11200.1	32264:000a80	Tetranychus urticae	
6854:Arachnida	EOG8D299K	1147007.p	34638:000feb	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299K	CUFF.56926.1_Ste	407821:004348	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299K	ISCW021398-PA	6945:00444d	Ixodes scapularis	
6854:Arachnida	EOG8D299M	tetur02g05000.1	32264:000833	Tetranychus urticae	
6854:Arachnida	EOG8D299M	1149488.p	34638:001d16	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299M	CUFF.72024.1_Ste	407821:004007	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299M	ISCW010140-PA	6945:0020be	Ixodes scapularis	
6854:Arachnida	EOG8D299N	tetur21g02190.1	32264:003615	Tetranychus urticae	
6854:Arachnida	EOG8D299N	1147140.p	34638:0010f4	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299N	11556_denovo.path1.1_Ste	407821:006345	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299N	ISCW011192-PA	6945:002437	Ixodes scapularis	
6854:Arachnida	EOG8D299P	tetur02g08530.1	32264:000984	Tetranychus urticae	
6854:Arachnida	EOG8D299P	704720.p	34638:0035cb	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299P	CUFF.21221.1_Ste	407821:002d60	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299P	ISCW013433-PA	6945:002b64	Ixodes scapularis	
6854:Arachnida	EOG8D299Q	tetur01g00230.1	32264:000016	Tetranychus urticae	
6854:Arachnida	EOG8D299Q	ISCW020500-PA	6945:00418f	Ixodes scapularis	
6854:Arachnida	EOG8D299R	tetur26g00020.1	32264:003a95	Tetranychus urticae	
6854:Arachnida	EOG8D299R	CUFF.59143.1_Ste	407821:000465	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299R	CUFF.28636.1_Ste	407821:00380e	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299S	985680.p	34638:001717	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299S	CUFF.5910.1_Ste	407821:003d95	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299T	1151022.p	34638:002268	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299T	CUFF.64448.1_Ste	407821:004355	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299T	ISCW009265-PA	6945:001dee	Ixodes scapularis	
6854:Arachnida	EOG8D299V	CUFF.54805.1_Ste	407821:00239e	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299V	ISCW018984-PA	6945:003cd3	Ixodes scapularis	
6854:Arachnida	EOG8D299W	1035112.p	34638:002b71	Metaseiulus occidentalis	
6854:Arachnida	EOG8D299W	ISCW021971-PA	6945:00461e	Ixodes scapularis	
6854:Arachnida	EOG8D299X	tetur07g07430.1	32264:001c24	Tetranychus urticae	
6854:Arachnida	EOG8D299X	CUFF.81357.1_Ste	407821:003c6c	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299X	ISCW003423-PA	6945:000b0d	Ixodes scapularis	
6854:Arachnida	EOG8D299Z	tetur12g00900.1	32264:002753	Tetranychus urticae	
6854:Arachnida	EOG8D299Z	CUFF.32655.1_Ste	407821:00662b	Stegodyphus mimosarum	
6854:Arachnida	EOG8D299Z	ISCW020484-PA	6945:004182	Ixodes scapularis	
6854:Arachnida	EOG8D29B0	CUFF.36481.1_Ste	407821:000210	Stegodyphus mimosarum	
6854:Arachnida	EOG8D29B0	ISCW021039-PA	6945:004345	Ixodes scapularis	
6854:Arachnida	EOG8D55HT	tetur38g00040.1	32264:0043eb	Tetranychus urticae	
6854:Arachnida	EOG8D55HT	1151101.p	34638:002613	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55HT	CUFF.61511.1_Ste	407821:0019a2	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55HT	ISCW013403-PA	6945:002b4b	Ixodes scapularis	
6854:Arachnida	EOG8D55HV	tetur20g01540.1	32264:00348a	Tetranychus urticae	
6854:Arachnida	EOG8D55HV	1060688.p	34638:000014	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55HV	CUFF.5590.1_Ste	407821:0015ad	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55HV	ISCW007940-PA	6945:0019a1	Ixodes scapularis	
6854:Arachnida	EOG8D55HW	896618.p	34638:003bc1	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55HW	CUFF.79295.1_Ste	407821:005a7b	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55HW	ISCW002028-PA	6945:00067e	Ixodes scapularis	
6854:Arachnida	EOG8D55HW	ISCW005412-PA	6945:001177	Ixodes scapularis	
6854:Arachnida	EOG8D55HX	tetur02g08900.1	32264:0009a9	Tetranychus urticae	
6854:Arachnida	EOG8D55HX	1155102.p	34638:00377f	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55HX	CUFF.9152.1_Ste	407821:000a5d	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55HX	ISCW015044-PA	6945:003088	Ixodes scapularis	
6854:Arachnida	EOG8D55HZ	tetur31g00560.1	32264:003fa8	Tetranychus urticae	
6854:Arachnida	EOG8D55HZ	tetur31g00590.1	32264:003fab	Tetranychus urticae	
6854:Arachnida	EOG8D55HZ	1154813.p	34638:0038c7	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55HZ	CUFF.79973.1_Ste	407821:00019b	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55HZ	ISCW010637-PA	6945:002257	Ixodes scapularis	
6854:Arachnida	EOG8D55J0	tetur31g01610.1	32264:00400d	Tetranychus urticae	
6854:Arachnida	EOG8D55J0	789697.p	34638:0032ae	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55J0	ISCW020152-PA	6945:004077	Ixodes scapularis	
6854:Arachnida	EOG8D55J1	tetur11g03490.1	32264:0025cc	Tetranychus urticae	
6854:Arachnida	EOG8D55J1	CUFF.54545.2_Ste	407821:0053ed	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55J1	ISCW017274-PA	6945:003776	Ixodes scapularis	
6854:Arachnida	EOG8D55J2	tetur05g04410.1	32264:001502	Tetranychus urticae	
6854:Arachnida	EOG8D55J2	tetur32g00190.1	32264:004052	Tetranychus urticae	
6854:Arachnida	EOG8D55J2	tetur32g01120.1	32264:0040ae	Tetranychus urticae	
6854:Arachnida	EOG8D55J2	919322.p	34638:00277e	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55J2	CUFF.68443.1_Ste	407821:002bb8	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55J2	CUFF.44028.1_Ste	407821:006485	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55J2	ISCW019120-PA	6945:003d41	Ixodes scapularis	
6854:Arachnida	EOG8D55J3	tetur07g01240.1	32264:0019ca	Tetranychus urticae	
6854:Arachnida	EOG8D55J3	894663.p	34638:0021d8	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55J3	CUFF.12272.1_Ste	407821:00243f	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55J3	ISCW016350-PA	6945:0034b5	Ixodes scapularis	
6854:Arachnida	EOG8D55J4	tetur04g08060.1	32264:0012c2	Tetranychus urticae	
6854:Arachnida	EOG8D55J4	707989.p	34638:003285	Metaseiulus occidentalis	
6854:Arachnida	EOG8D55J4	CUFF.53719.1_Ste	407821:0042c8	Stegodyphus mimosarum	
6854:Arachnida	EOG8D55J4	ISCW012585-PA	6945:0028a8	Ixodes scapularis	
6854:Arachnida	EOG8D55J5	tetur11g03770.1	32264:0025e5	Tetranychus urticae	
